,ENTRY_ID,ENTRY_TYPE,USERID,SALES_REP,REP_CATEGORY,SHOPID,CUSTOMER_NAME,USERCATEGORY,CUSTOMER_ADDED_DATE,CUSTOMER_VERIFICATION,CUSTOMER_CATEGORY,LOCATION_ID,LOCATION_NAME,ROUTE_NAME,PRODUCT_CATEGORY,PRODUCT_NAME,PRODUCT_SKU,PIECES_SOLD,CARTONS_SOLD,VALUE_SOLD,ENTRY_TIME,SHOP_NAME,LATITUDE,LONGITUDE
0,1305822,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH MENTHOL 12BAGS X 50PCS,1.0,0.0833,180.0,2019-01-14 10:00:45,soft shop,-1.3075114,36.899044
1,1305822,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH FRUIT 12BAGS X 50PCS,1.0,0.0833,180.0,2019-01-14 10:00:45,soft shop,-1.3075114,36.899044
2,1305822,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH STRAWBERRY 12BAGS X 50PCS,1.0,0.0833,180.0,2019-01-14 10:00:45,soft shop,-1.3075114,36.899044
3,1374743,skip,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-01-21 08:52:10,soft shop,-1.3075114,36.899044
4,1450700,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH MENTHOL 12BAGS X 50PCS,1.0,0.0833,165.0,2019-01-28 10:05:46,soft shop,-1.3075114,36.899044
5,1526476,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH PEPPERMINT 12BAGS X 50PCS,1.0,0.0833,165.0,2019-02-04 09:52:47,soft shop,-1.3075114,36.899044
6,1526476,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH FRUIT 12BAGS X 50PCS,1.0,0.0833,165.0,2019-02-04 09:52:47,soft shop,-1.3075114,36.899044
7,1602106,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH FRUIT 12BAGS X 50PCS,1.0,0.0833,165.0,2019-02-11 09:02:26,soft shop,-1.3075114,36.899044
8,1602106,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH PEPPERMINT 12BAGS X 50PCS,1.0,0.0833,165.0,2019-02-11 09:02:26,soft shop,-1.3075114,36.899044
9,1683754,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH PEPPERMINT 12BAGS X 50PCS,1.0,0.0833,165.0,2019-02-18 09:58:37,soft shop,-1.3075114,36.899044
10,1683754,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH FRUIT 12BAGS X 50PCS,1.0,0.0833,165.0,2019-02-18 09:58:37,soft shop,-1.3075114,36.899044
11,1766115,skip,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-02-25 10:21:28,soft shop,-1.3075114,36.899044
12,1851368,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH STRAWBERRY 12BAGS X 50PCS,1.0,0.0833,165.0,2019-03-04 10:01:57,soft shop,-1.3075114,36.899044
13,1933428,skip,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-03-11 09:14:47,soft shop,-1.3075114,36.899044
14,2024147,skip,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-03-18 09:55:05,soft shop,-1.3075114,36.899044
15,2117169,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH MENTHOL 12BAGS X 50PCS,1.0,0.0833,165.0,2019-03-25 10:40:24,soft shop,-1.3075114,36.899044
16,2117169,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH FRUIT 12BAGS X 50PCS,1.0,0.0833,165.0,2019-03-25 10:40:24,soft shop,-1.3075114,36.899044
17,2207630,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH MENTHOL 12BAGS X 50PCS,1.0,0.0833,165.0,2019-04-01 10:09:22,soft shop,-1.3075114,36.899044
18,2298096,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH MENTHOL 12BAGS X 50PCS,1.0,0.0833,165.0,2019-04-08 10:37:40,soft shop,-1.3075114,36.899044
19,2390078,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH FRUIT 12BAGS X 50PCS,1.0,0.0833,165.0,2019-04-15 09:38:25,soft shop,-1.3075114,36.899044
20,2538375,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH PEPPERMINT 12BAGS X 50PCS,1.0,0.0833,165.0,2019-04-29 09:29:34,soft shop,-1.3075114,36.899044
21,2611586,skip,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-05-06 09:45:43,soft shop,-1.3075114,36.899044
22,2704931,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH MENTHOL 12BAGS X 50PCS,1.0,0.0833,165.0,2019-05-13 09:53:48,soft shop,-1.3075114,36.899044
23,2796480,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH PEPPERMINT 12BAGS X 50PCS,1.0,0.0833,165.0,2019-05-20 10:22:25,soft shop,-1.3075114,36.899044
24,2796480,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH SMOOTH SENSATION 12BAGS X 50PCS,1.0,0.0833,165.0,2019-05-20 10:22:25,soft shop,-1.3075114,36.899044
25,2802625,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH MENTHOL 12BAGS X 50PCS,1.0,0.0833,165.0,2019-05-20 14:20:58,soft shop,-1.3075114,36.899044
26,2972333,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH MENTHOL 12BAGS X 50PCS,1.0,0.0833,165.0,2019-06-03 10:16:18,soft shop,-1.3075114,36.899044
27,3047628,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH FRUIT 12BAGS X 50PCS,1.0,0.0833,165.0,2019-06-10 12:31:43,soft shop,-1.3075114,36.899044
28,3047628,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH MENTHOL 12BAGS X 50PCS,1.0,0.0833,165.0,2019-06-10 12:31:43,soft shop,-1.3075114,36.899044
29,3141818,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH MENTHOL 12BAGS X 50PCS,2.0,0.1667,330.0,2019-06-17 13:00:01,soft shop,-1.3075114,36.899044
30,3141818,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH PEPPERMINT 12BAGS X 50PCS,1.0,0.0833,165.0,2019-06-17 13:00:01,soft shop,-1.3075114,36.899044
31,3235756,skip,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-06-24 13:47:04,soft shop,-1.3075114,36.899044
32,3320594,skip,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-07-01 10:26:41,soft shop,-1.3075114,36.899044
33,3410750,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH PEPPERMINT 12BAGS X 50PCS,1.0,0.0833,165.0,2019-07-08 11:42:21,soft shop,-1.3075114,36.899044
34,3410750,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH SUPER COOL 12BAGS x 50PCS,1.0,0.0833,165.0,2019-07-08 11:42:21,soft shop,-1.3075114,36.899044
35,3503837,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH FRUIT 12BAGS X 50PCS,1.0,0.0833,165.0,2019-07-15 11:18:20,soft shop,-1.3075114,36.899044
36,3600156,skip,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-07-22 12:25:54,soft shop,-1.3075114,36.899044
37,3691755,skip,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-07-29 10:06:43,soft shop,-1.3075114,36.899044
38,3847069,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH BERRY FUSION 12BAGS X 50PCS,5.0,0.4167,825.0,2019-08-26 11:56:00,soft shop,-1.3075114,36.899044
39,3891125,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,BUBBLEGUMS,TING TING,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,6.0,0.5,990.0,2019-09-02 16:39:13,soft shop,-1.3075114,36.899044
40,3966062,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH BERRY FUSION 12BAGS X 50PCS,5.0,0.4167,825.0,2019-09-16 15:13:37,soft shop,-1.3075114,36.899044
41,4004395,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH FRUIT 12BAGS X 50PCS,5.0,0.4167,825.0,2019-09-23 15:32:13,soft shop,-1.3075114,36.899044
42,4004395,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH MENTHOL 12BAGS X 50PCS,5.0,0.4167,825.0,2019-09-23 15:32:13,soft shop,-1.3075114,36.899044
43,4004395,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH SMOOTH SENSATION 12BAGS X 50PCS,5.0,0.4167,825.0,2019-09-23 15:32:13,soft shop,-1.3075114,36.899044
44,4050263,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH SUPER COOL 12BAGS x 50PCS,12.0,1.0,1980.0,2019-09-30 20:09:34,soft shop,-1.3075114,36.899044
45,4115292,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH SMOOTH SENSATION 36BAGS X 50PCS,12.0,0.3333,1980.0,2019-10-14 17:19:45,soft shop,-1.3075114,36.899044
46,4182570,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH MENTHOL 12BAGS X 50PCS,12.0,1.0,1980.0,2019-10-28 20:32:08,soft shop,-1.3075114,36.899044
47,4182570,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH PEPPERMINT 12BAGS X 50PCS,12.0,1.0,1980.0,2019-10-28 20:32:08,soft shop,-1.3075114,36.899044
48,4182570,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH SMOOTH SENSATION 12BAGS X 50PCS,12.0,1.0,1980.0,2019-10-28 20:32:08,soft shop,-1.3075114,36.899044
49,4219373,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,LOLLIPOPS,SUPER CHUNKY,SUPER CHUNKY PARTY 16PKTS X 50PCS,8.0,0.5,1840.0,2019-11-04 20:30:11,soft shop,-1.3075114,36.899044
50,4372157,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH PEPPERMINT 36BAGS X 50PCS,12.0,0.3333,1980.0,2019-12-02 19:16:45,soft shop,-1.3075114,36.899044
51,4411716,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,BUBBLEGUMS,TING TING,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,8.0,0.6665,1320.0,2019-12-09 18:15:35,soft shop,-1.3075114,36.899044
52,4440343,skip,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-12-16 12:36:09,soft shop,-1.3075114,36.899044
53,4481272,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,LOLLIPOPS,SUPER CHUNKY,SUPER CHUNKY PARTY 16PKTS X 50PCS,2.0,0.125,460.0,2019-12-23 17:38:36,soft shop,-1.3075114,36.899044
54,4499028,Sale,77,ROBERT MUGAMBI,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,FRESH SMOOTH SENSATION 36BAGS X 50PCS,12.0,0.3333,1980.0,2019-12-30 18:37:22,soft shop,-1.3075114,36.899044
55,1250700,Sale,1110,ERICK MURUNGA,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,LOLLIPOPS,SUPER CHUNKY,SUPER CHUNKY PARTY 16PKTS X 50PCS,1.0,0.0625,240.0,2019-01-08 14:29:37,soft shop,-1.3075114,36.899044
56,1464210,skip,1110,ERICK MURUNGA,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-01-29 09:39:49,soft shop,-1.3075114,36.899044
57,1538295,skip,1110,ERICK MURUNGA,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-02-05 09:04:11,soft shop,-1.3075114,36.899044
58,1617012,skip,1110,ERICK MURUNGA,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-02-12 09:47:18,soft shop,-1.3075114,36.899044
59,1698081,skip,1110,ERICK MURUNGA,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-02-19 09:55:18,soft shop,-1.3075114,36.899044
60,1781496,skip,1110,ERICK MURUNGA,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-02-26 10:24:22,soft shop,-1.3075114,36.899044
61,1949413,skip,1110,ERICK MURUNGA,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-03-12 09:57:47,soft shop,-1.3075114,36.899044
62,2039716,skip,1110,ERICK MURUNGA,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-03-19 08:58:32,soft shop,-1.3075114,36.899044
63,2364549,Sale,1990,ELIZABETH ATIENO,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,LOLLIPOPS,SUPER CHUNKY,SUPER CHUNKY PARTY 16PKTS X 50PCS,1.0,0.0625,240.0,2019-04-12 10:13:32,soft shop,-1.3075114,36.899044
64,2494234,skip,1990,ELIZABETH ATIENO,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-04-25 08:00:22,soft shop,-1.3075114,36.899044
65,2503747,skip,1990,ELIZABETH ATIENO,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-04-25 12:32:32,soft shop,-1.3075114,36.899044
66,2512641,skip,1990,ELIZABETH ATIENO,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-04-26 08:18:10,soft shop,-1.3075114,36.899044
67,2758576,skip,1990,ELIZABETH ATIENO,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-05-16 13:53:14,soft shop,-1.3075114,36.899044
68,2763099,skip,1990,ELIZABETH ATIENO,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-05-16 15:32:46,soft shop,-1.3075114,36.899044
69,2763088,Sale,1990,ELIZABETH ATIENO,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,TOFFEES,MAGIC WAND F/CHEWS,MAGIC WAND F/CHEWS - ASSO 12BAGS X50PCS,1.0,0.0833,150.0,2019-05-16 15:36:06,soft shop,-1.3075114,36.899044
70,2767890,skip,1990,ELIZABETH ATIENO,FootSoldiers - Brilliantdom,243861,SOFT SHOP,FootSoldiers - Brilliantdom,2018-12-10 06:42:54,Valid,SHOP,137.0,TASSIA,TASSIA,FRESH 4S,FRESH 4S,TING TINGS STRAWBERRY BBG 12 PKTS X 50Pc,0.0,0.0,0.0,2019-05-17 08:50:42,soft shop,-1.3075114,36.899044
